class,seed,pretrain_seed,method,auroc,auprc
class_AED,49,0.0,contrastive_classholdout_concat,0.8233333333333334,0.48119658119658115
class_AED,49,1.0,contrastive_classholdout_structure,0.7677777777777778,0.41336270778422946
class_AED,49,1.0,contrastive_classholdout_expression,0.4433333333333333,0.045345815216264185
class_AED,49,1.0,contrastive_classholdout_concat,0.7111111111111111,0.4334778783308194
class_AED,49,2.0,contrastive_classholdout_structure,0.8099999999999999,0.29859884252208346
class_AED,49,2.0,contrastive_classholdout_expression,0.4988888888888889,0.05283450632081463
class_AED,49,2.0,contrastive_classholdout_concat,0.8077777777777777,0.21358638240660713
class_AED,49,0.0,contrastive_debiased_structure,0.4222222222222222,0.04663376177879715
class_AED,49,0.0,contrastive_debiased_expression,0.4311111111111111,0.20238850932386945
class_AED,49,0.0,contrastive_debiased_concat,0.42111111111111105,0.04922008047008047
class_AED,49,1.0,contrastive_debiased_structure,0.4477777777777778,0.06778544061302683
class_AED,49,1.0,contrastive_debiased_expression,0.43999999999999995,0.20173748035372968
class_AED,49,1.0,contrastive_debiased_concat,0.44,0.06827041234725229
class_AED,49,2.0,contrastive_debiased_structure,0.5511111111111111,0.05712162057805578
class_AED,49,2.0,contrastive_debiased_expression,0.56,0.23151007548817767
class_AED,49,2.0,contrastive_debiased_concat,0.5644444444444444,0.07772633203719415
class_AED,49,,contrastive_randholdout0_concat,0.47444444444444445,0.050856490315918254
class_AED,49,,contrastive_randholdout1_concat,0.518888888888889,0.0683570926918451
class_AED,49,,contrastive_randholdout2_concat,0.51,0.06924146571881527
class_AED,49,,raw_expression_RF,0.5766666666666667,0.06631927823424508
class_AED,49,,raw_ecfp4_RF,0.9222222222222222,0.4849537037037037
class_AED,49,,raw_concat_RF,0.3888888888888889,0.035781249691978455
class_AED,49,,neighbor_connectivity,0.35555555555555557,0.055744535387732594
class_AED,49,,random,0.5633333333333332,0.05449903848444447
class_AED,50,0.0,contrastive_full_structure,0.5688888888888889,0.06038811324601295
class_AED,50,0.0,contrastive_full_expression,0.6288888888888888,0.07756427268668825
class_AED,50,0.0,contrastive_full_concat,0.5988888888888889,0.0637113560699578
class_AED,50,1.0,contrastive_full_structure,0.6344444444444445,0.2151119680886428
class_AED,50,1.0,contrastive_full_expression,0.6122222222222222,0.06781939811600829
class_AED,50,1.0,contrastive_full_concat,0.6277777777777778,0.09689734569287219
class_AED,50,2.0,contrastive_full_structure,0.5477777777777777,0.08535236898592533
class_AED,50,2.0,contrastive_full_expression,0.6222222222222221,0.09519566966571574
class_AED,50,2.0,contrastive_full_concat,0.5688888888888889,0.0835930473930769
class_AED,50,0.0,contrastive_classholdout_structure,0.9288888888888889,0.38126088470916053
class_AED,50,0.0,contrastive_classholdout_expression,0.6155555555555556,0.06409077154992188
class_AED,50,0.0,contrastive_classholdout_concat,0.9233333333333333,0.465066851245713
class_AED,50,1.0,contrastive_classholdout_structure,0.9133333333333333,0.6337155337155337
class_AED,50,1.0,contrastive_classholdout_expression,0.6311111111111112,0.07148369073535693
class_AED,50,1.0,contrastive_classholdout_concat,0.8466666666666667,0.6084317404260016
class_AED,50,2.0,contrastive_classholdout_structure,0.9033333333333333,0.4055358550039401
class_AED,50,2.0,contrastive_classholdout_expression,0.6022222222222222,0.06187309702878944
class_AED,50,2.0,contrastive_classholdout_concat,0.8633333333333333,0.4708333333333333
class_AED,50,0.0,contrastive_debiased_structure,0.6122222222222222,0.23387166543537047
class_AED,50,0.0,contrastive_debiased_expression,0.5988888888888889,0.212383395257411
class_AED,50,0.0,contrastive_debiased_concat,0.6155555555555555,0.2181582646743937
class_AED,50,1.0,contrastive_debiased_structure,0.5877777777777777,0.05978253248473837
class_AED,50,1.0,contrastive_debiased_expression,0.5411111111111111,0.056577643476956985
class_AED,50,1.0,contrastive_debiased_concat,0.5700000000000001,0.05380194031474549
class_AED,50,2.0,contrastive_debiased_structure,0.5800000000000001,0.0662386895442709
class_AED,50,2.0,contrastive_debiased_expression,0.5633333333333334,0.06433718133718133
class_AED,50,2.0,contrastive_debiased_concat,0.5666666666666667,0.060351150792327266
class_AED,50,,contrastive_randholdout0_concat,0.6233333333333333,0.13757922360863536
class_AED,50,,contrastive_randholdout1_concat,0.6311111111111112,0.06981524878537713
class_AED,50,,contrastive_randholdout2_concat,0.6866666666666666,0.13152209473719773
class_AED,50,,raw_expression_RF,0.49,0.04381666323476522
class_AED,50,,raw_ecfp4_RF,0.6788888888888889,0.16451874201724878
